sport,athlete,athlete_ids,phase,nbc_internal_title,nbc_short_title,start_date,end_date,last_modified,summary,is_medal_session,network_name,video_url,peacock_destination_url,language,status,stream_type,game_type,game,tags,olympic_unit,event
Boxing,,,"Women's 50kg - Prelims - Round of 16, Women's 66kg - Prelims - Round of 16, Women's 54kg - Quarterfinals, Men's 63.5kg - Quarterfinals, Men's 92kg - Quarterfinals",W 50kg & 54kg QF & 66kg; M 63.5kg QF & 92kg QF,"M Heavy, Light (QF) & more ",2024-08-01T18:00:00Z,2024-08-01T20:25:00Z,2024-07-10T18:10:25Z,"Boxing continues with quarterfinals for women's bantamweight, men's lightweight and men's heavyweight, plus early bouts in two classes. World feed.",FALSE,NA,https://stream.nbcolympics.com/boxing-session-17,https://peacocktv.smart.link/vqr2nsdrb,,upcoming,event,olympics,Paris 2024,,"Women's 50kg - Prelims - Round of 16, Women's 50kg - Prelims - Round of 16, Women's 66kg - Prelims - Round of 16, Women's 66kg - Prelims - Round of 16, Women's 54kg - Quarterfinal, Men's 63.5kg - Quarterfinal, Men's 63.5kg - Quarterfinal, Men's 92kg - Quarterfinal, Men's 92kg - Quarterfinal","Women's 50kg, Women's 66kg, Women's 54kg, Men's 63.5kg, Men's 92kg"
Cycling,"Cameron Wood, Felicia Stancil, Alise Willoughby, Bethany Shriever, Saya Sakakibara, Zoe Claessens, Merel Smulders, Laura Smulders, Mariana Pajon, Joris Daudet, Romain Mahieu, Niek Kimmann","2006536, 965362, 703998, 1371347, 1465495, 1791386, 1310133, 844676, 732713, 704017, 965374, 1117667","Men, Quarterfinals, Men, Last Chance Race, Women, Quarterfinals, Women, Last Chance Race",M&W QF Runs,BMX Racing: M&W QF Runs,2024-08-01T18:00:00Z,2024-08-01T20:20:00Z,2024-07-10T18:10:25Z,BMX racing at the 2024 Paris Olympics gets underway with quarterfinal heats and the last-chance qualifier for men and women. World feed.,FALSE,NA,https://stream.nbcolympics.com/cycling-bmx-racing-quarterfinals,https://peacocktv.smart.link/qhb7ggmgw,,upcoming,event,olympics,Paris 2024,Team USA,"Men, Quarterfinals Run 1 Heat 1, Men, Quarterfinals Run 1 Heat 2, Men, Quarterfinals Run 1 Heat 3, Men, Quarterfinals Run 2 Heat 1, Men, Quarterfinals Run 2 Heat 2, Men, Quarterfinals Run 2 Heat 3, Men, Quarterfinals Run 3 Heat 1, Men, Quarterfinals Run 3 Heat 2, Men, Quarterfinals Run 3 Heat 3, Men, Last Chance Race, Women, Quarterfinals Run 1 Heat 1, Women, Quarterfinals Run 1 Heat 2, Women, Quarterfinals Run 1 Heat 3, Women, Quarterfinals Run 2 Heat 1, Women, Quarterfinals Run 2 Heat 2, Women, Quarterfinals Run 2 Heat 3, Women, Quarterfinals Run 3 Heat 1, Women, Quarterfinals Run 3 Heat 2, Women, Quarterfinals Run 3 Heat 3, Women, Last Chance Race","Men, Women"
Table Tennis,,,"Men's Singles Quarterfinals, Women's Singles Quarterfinals",W Singles Quarterfinal Match 4; M Singles Quarterfinal Match 4,M&W Singles: Quarterfinals,2024-08-01T18:00:00Z,2024-08-01T20:00:00Z,2024-07-10T18:10:25Z,The 2024 Paris Olympics table tennis action continues with the men's and women's quarterfinals at the South Arena #4. World feed.,FALSE,NA,https://stream.nbcolympics.com/table-tennis-singles-quarterfinals-part-3,https://peacocktv.smart.link/t4yysxbfn,,upcoming,event,olympics,Paris 2024,,,"Men's Singles, Women's Singles"
Field Hockey,"Agustina Albertarrio, Agostina Alonso, Sofia Cairo, Maria Pilar Campoy, Lara Casas, Juana Castellaro Morello, Cristina Cosentino, Zoe Diaz de Armas, Agustina Gorzelany, Maria Jose Granatto, Julieta Jankunas, Valentina Raposo, Rocio Sanchez, Victoria Sauze, Sofia Toccalino, Eugenia Trinchinetti, Alice Arnott, Jocelyn Bartram, Jane Claxton, Claire Colwill, Rebecca Greiner, Stephanie Kershaw, Amy Lawton, Kaitlin Nobbs, Brooke Peris, Karri Somerville, Penny Squibb, Grace Stewart, Tatum Stewart, Renee Taylor, Mariah Williams, Grace Young","1049467, 1498289, 2265548, 847291, 2487853, 2289742, 1303517, 2487942, 1498267, 1195232, 1303726, 2203394, 728389, 1729712, 1304121, 1303720, 2466794, 1337635, 1195188, 2308560, 1560224, 1337689, 1922245, 1337692, 1195138, 1560205, 1337649, 1337696, 2449205, 1337699, 1263341, 1922300",Women's Pool B,W Prelim ARG vs. AUS,Women's Pool B: ARG vs. AUS,2024-08-01T18:15:00Z,2024-08-01T20:30:00Z,2024-07-19T21:26:26Z,The women's field hockey tournament at the 2024 Paris Olympics continues with Argentina vs. Australia in a pool-play match. World feed.,FALSE,NA,https://stream.nbcolympics.com/field-hockey-womens-pool-play-match-46,https://peacocktv.smart.link/t9ynro2dt,,upcoming,event,olympics,Paris 2024,,Women's Pool B,Women
Swimming,"Regan Smith, Kate Douglass, Lilly King, Ryan Murphy, Katie Ledecky, Claire Weinstein, Phoebe Bacon, Shaine Casas, Carson Foster, Caeleb Dressel","1420438, 1420265, 1186353, 961968, 1046885, 2203929, 1507982, 1749011, 1507768, 1184868","Women's 200m Butterfly Final, Men's 200m Backstroke Final, Men's 50m Freestyle Semifinals, Women's 200m Breaststroke Final, Women's 200m Backstroke Semifinals, Men's 200m Individual Medley Semifinals, Women's 4 x 200m Freestyle Relay Final",W 200m Butterfly Final; M 200m Backstroke Final; W 200m Backstroke Semifinals; W 200m Breaststroke Final; M 200m Medley Semifinals; M 50m Freestyle Semifinals; W 4x200m Freestyle Relay Final,Finals: W 200m Fly & more,2024-08-01T18:30:00Z,2024-08-01T20:30:00Z,2024-07-11T13:51:25Z,"Medals are on the line in the women's 200m butterfly, men's 200m backstroke, women's 200m breaststroke and women's 4x200m freestyle relay. Plus, semifinal heats in the women's 200m backstroke, men's 200m IM and men's 50m freestyle as swimming continues at the 2024 Paris Olympics. World feed.",TRUE,NA,https://stream.nbcolympics.com/swimming-session-12-finals,https://peacocktv.smart.link/a2wt7flgz,,upcoming,event,olympics,Paris 2024,"Medal Events, Must See, Team USA, Top Stars","Women's 200m Butterfly Final, Men's 200m Backstroke Final, Men's 50m Freestyle Semifinal 1, Men's 50m Freestyle Semifinal 2, Women's 200m Breaststroke Final, Women's 200m Backstroke Semifinal 1, Women's 200m Backstroke Semifinal 2, Men's 200m Individual Medley Semifinal 1, Men's 200m Individual Medley Semifinal 2, Women's 4 x 200m Freestyle Relay Final","Women's 200m Butterfly, Men's 200m Backstroke, Men's 50m Freestyle, Women's 200m Breaststroke, Women's 200m Backstroke, Men's 200m Individual Medley, Women's 4 x 200m Freestyle Relay"
Swimming,,,"Women's 200m Butterfly Final, Women's 4 x 200m Freestyle Relay Final",Day 6: NBC Daytime Part 3,Finals: W 200m Fly & more,2024-08-01T18:30:00Z,2024-08-01T20:05:00Z,2024-07-10T18:10:25Z,"Medals are on the line in the women's 200m butterfly, men's 200m backstroke, women's 4x200m free relay and more. Audio description available.",TRUE,NBC,https://stream.nbcolympics.com/nbc-august-1-daytime-part-3,https://peacocktv.smart.link/evv8luhc1,,upcoming,tv,olympics,Paris 2024,"Audio Description, Medal Events, Team USA","Women's 200m Butterfly Final, Women's 4 x 200m Freestyle Relay Final","Women's 200m Butterfly, Men's 200m Backstroke, Women's 4 x 200m Freestyle Relay"
"Swimming, Cycling",,,,UNIVERSO - M/W Swimming Finals and M/W BMX Racing Prelims and Olympic News and Highlights 2:30PM - 5PM,París 2024 - Natación y BMX,2024-08-01T18:30:00Z,2024-08-01T21:00:00Z,2024-07-10T18:10:25Z,Disfruta lo mejor de la Natación y BMX de los Juegos Olímpicos París 2024 por Universo.,TRUE,UNIVERSO,https://stream.nbcolympics.com/juegos-olimpicos-paris-2024-cobertura-de-universo-11,https://peacocktv.smart.link/7cxm0x7pp,,upcoming,tv,olympics,Paris 2024,,,"Men, Women"
Basketball,"Brittney Griner, Breanna Stewart, A'ja Wilson, Napheesa Collier, Kahleah Copper, Chelsea Gray, Sabrina Ionescu, Jewell Loyd, Kelsey Plum, Diana Taurasi, Alyssa Thomas, Jackie Young, Julie Allemand, Antonia Delaere, Ine Joris, Kyara Linskens, Maxuella Lisowa-Mbaka, Becky Massey, Billie Massey, Emma Meesseman, Bethy Mununga, Elise Ramette, Laure Resimont, Julie Vanloo","1025574, 958020, 1192461, 1303905, 1865292, 1865479, 1277549, 1500997, 1192533, 558154, 1865268, 2203702, 1366300, 1366564, 1819342, 1366314, 1835974, 1424922, 1424923, 1582472, 1676460, 1368287, 1380965, 1582558",Women's Group Phase - Group C,"Women's Group Phase Round - Group C, Belgium vs United States",Women's Group C: BEL vs. USA,2024-08-01T19:00:00Z,2024-08-01T20:45:00Z,2024-07-23T02:48:40Z,The women's basketball tournament at the 2024 Paris Olympics continues with Belgium vs. USA in a group-stage matchup.,FALSE,USA,https://stream.nbcolympics.com/basketball-group-play-game-24,https://peacocktv.smart.link/2mzes38ez,,upcoming,event,olympics,Paris 2024,"Must See, Team USA, Top Stars",Women's Group Phase - Group C,Women
Beach Volleyball,"Rémi Bassereau, Julien Lyneel, Michal Bryl, Bartosz Losiak","1417732, 686937, 1038416, 855326","Men's Preliminary Phase, Men's Preliminary - Pool C - Matches",Men's Pool C: Poland vs. France,Men's Pool C: POL vs. FRA,2024-08-01T19:00:00Z,2024-08-01T20:00:00Z,2024-07-22T14:40:26Z,"In the shadow of the Eiffel Tower, men's beach volleyball continues with Poland (Bryl/Losiak) vs. France (Bassereau/Lyneel) in a pool play match. World feed.",FALSE,NA,https://stream.nbcolympics.com/beach-volleyball-pool-play-match-55,https://peacocktv.smart.link/o4u2d7zbm,,upcoming,event,olympics,Paris 2024,Audio Description,Men's Preliminary Phase - Pool C,Men
Handball,"Ana Abina, Ema Abina, Ana Gros, Valentina Klemencic, Barbara Lazovic, Natasa Ljepoja, Tamara Mavsar, Elizabeth Omoregie, Amra Pandžic, Nina Spreitzer, Tjaša Stanko, Maja Svetik, Alja Varagic, Maja Vojnovic, Maren Aardahl, Kristine Breistol, Kari Brattset Dale, Camilla Herrem, Vilde Ingstad, Marit Rosberg Jacobsen, Veronica Kristiansen, Katrine Lunde, Nora Mork, Stine Oftedal, Henny Reistad, Stine Skogrand, Sanna Solberg-Isaksen, Silje Solberg-Osthassel","1549032, 1426309, 908213, 1804148, 653188, 1286995, 908199, 2154028, 908217, 1426419, 1287027, 2055363, 908203, 1426379, 1279897, 1076837, 1454346, 708029, 1089990, 1089892, 875631, 482404, 875640, 875635, 1514691, 878030, 875639, 875629",Women's Preliminary Round Group A,W Prelim TBD vs. TBD,Women's Group A: SLO vs. NOR,2024-08-01T19:00:00Z,2024-08-01T20:30:00Z,2024-07-19T21:33:44Z,The women's tournament continues with Slovenia vs. Norway in a group play match. World feed.,FALSE,NA,https://stream.nbcolympics.com/handball-womens-group-play-match-42,https://peacocktv.smart.link/xewj7f5x1,,upcoming,event,olympics,Paris 2024,,Women's Preliminary Round Group A,Women
Tennis,,,Women's Singles Semi-finals,Philippe Chatrier Court: W Singles Semifinals,Women's Singles Semifinal,2024-08-01T19:00:00Z,2024-08-01T21:00:00Z,2024-07-10T18:10:25Z,The action continues at the Olympic tennis tournament with the women's singles semifinals at Roland-Garros. World feed.,FALSE,NA,https://stream.nbcolympics.com/tennis-august-1-women-singles-semifinal-match-2,https://peacocktv.smart.link/d7jhqe3zy,,upcoming,event,olympics,Paris 2024,,,Women's Singles
Volleyball,"Diao Linyu, Ding Xia, Gao Yi, Gong Xiangyu, Li Yingying, Wang Mengjie, Wang Yuanyuan, Wu C Mengjie, Yuan Xinyue, Zhang Changning, Zheng Yixin, Zhu Ting, Halimatou Bah, Christina Bauer, Héléna Cazaute, Juliette Gelin, Amandine Giardino, Lucille Gicquel, Iman Ndiaye, Léandra Olinga Andela, Emilie Respaut, Amélie Rotar, Nina Stojiljkovic, Amandha Sylves","1672577, 1120059, 1421647, 1197697, 1421650, 970588, 1197706, 2024531, 970609, 890918, 970610, 970611, 2142410, 705277, 1208678, 1644971, 1113267, 1579858, 2142414, 1500442, 1860597, 1566642, 1579918, 1560526","Women's Preliminary Round, Women's Preliminary Round - Pool A",Women's Pool A: France vs. China,Women's Pool A: FRA vs. CHN,2024-08-01T19:00:00Z,2024-08-01T21:30:00Z,2024-07-17T17:18:09Z,Women's volleyball action continues with France vs. China in a pool play match from South Paris Arena #1. World feed.,FALSE,NA,https://stream.nbcolympics.com/volleyball-womens-pool-play-match-12,https://peacocktv.smart.link/9ef15oyl8,,upcoming,event,olympics,Paris 2024,Audio Description,Women's Preliminary Round - Pool A,Women
Water Polo,"Daniel Angyal, Márk Bányai, Gergo Fekete, Balazs Harai, Szilard Jansik, Krisztian Manhercz, Erik Molnar, Adam Nagy, Marton Vamos, Denes Varga, Vince Pál Vigvári, Soma Vogel, Grego Zalanki, Seiya Adachi, Kenta Araki, Kiyomu Date, Yusuke Inaba, Kai Takeshi Inoue, Towa Nishimura, Ikkei Nitta, Daichi Ogihara, Keigo Okawa, Suzuki Toi, Mitsuru Takata, Katsuyuki Tanamura, Taiyo Watanabe","977917, 1413361, 1413319, 658386, 1205229, 1205170, 2013351, 1301184, 887289, 658414, 2013646, 1212137, 1311676, 1307952, 1433162, 1301272, 1532406, 2515049, 1532393, 1532325, 2306472, 893097, 1532392, 1433165, 892736, 2062764","Men's Preliminary Round, Men's Preliminary Round - Group B","Men's Preliminary Round - Group B, Hungary vs. Japan",Men's Group B: HUN vs. JPN,2024-08-01T19:05:00Z,2024-08-01T20:30:00Z,2024-07-20T14:40:15Z,The men's tournament continues with Hungary vs. Japan in a group play match. World feed.,FALSE,NA,https://stream.nbcolympics.com/water-polo-mens-group-play-match-30,https://peacocktv.smart.link/gv8e75icl,,upcoming,event,olympics,Paris 2024,,Men's Preliminary Round - Group B,Men
Basketball 3x3,"Canyon Barry, Cierra Burdick, Jimmer Fredette, Kareem Maddox, Dylan Travis, Hailey Van Lith","1614763, 958025, 1001230, 1905630, 2362558, 1828297","Men's Pool Round, Women's Pool Round",W&M Pool Rounds,M&W Pool Play (4 Games),2024-08-01T19:30:00Z,2024-08-01T21:30:00Z,2024-07-10T18:10:25Z,Basketball 3x3 at the 2024 Paris Olympics continues with two women's and two men's pool play games from the Place de la Concorde. World feed.,FALSE,NA,https://stream.nbcolympics.com/basketball-3x3-pool-play-session-8,https://peacocktv.smart.link/b9a1xp1zz,,upcoming,event,olympics,Paris 2024,,"Men's Pool Round, Men's Pool Round, Women's Pool Round, Women's Pool Round","Men, Women"
Basketball 3x3,"Cierra Burdick, Katie Lou Samuelson, Hailey Van Lith, Dearica Hamby, Rhyne Howard, Gracia Alonso, Juana Camilion, Vega Gimeno, Sandra Ygueravide","958025, 1277466, 1828297, 1865278, 2000733, 2462826, 1694075, 814204, 1582697","Women's Pool Round, Women's Pool Round",Day 6: E! Part 3,Women's Pool Play: ESP vs. USA,2024-08-01T19:40:00Z,2024-08-01T20:00:00Z,2024-07-19T19:25:08Z,The United States women's basketball 3x3 teams takes on Spain in a pool-play game.,FALSE,E!,https://stream.nbcolympics.com/e-august-1-part-3,https://peacocktv.smart.link/oc2mbhhdu,,upcoming,tv,olympics,Paris 2024,Team USA,Women's Pool Round,Women
Beach Volleyball,"Kristen Nuss, Taryn Kloth, Xia Xinyi, Xue Chen","1666417, 2271394, 1224719, 613375","Women's Preliminary Phase, Women's Preliminary - Pool B - Matches",Women's Pool B: United States vs. China,Women's Pool B: USA vs. CHN,2024-08-01T20:00:00Z,2024-08-01T21:00:00Z,2024-07-22T14:44:48Z,"In the shadow of the Eiffel Tower, women's beach volleyball continues with USA (Nuss/Kloth) vs. China (Xue/X.Y. Xia) in a pool play match. World feed.",FALSE,NA,https://stream.nbcolympics.com/beach-volleyball-pool-play-match-56,https://peacocktv.smart.link/gi8sykr8f,,upcoming,event,olympics,Paris 2024,"Audio Description, Team USA",Women's Preliminary Phase - Pool B,Women
Equestrian,"Kent Farrington, Laura Kraut, McLain Ward","547559, 459129, 459125",Jumping Team Qualifier,Day 6: E! Part 4,Jumping: Team Qualifier,2024-08-01T20:00:00Z,2024-08-01T22:00:00Z,2024-07-22T21:55:50Z,The team jumping competition opens at the Chateau de Versailles with the qualifying round.,FALSE,E!,https://stream.nbcolympics.com/e-august-1-part-4,https://peacocktv.smart.link/yoohrd1s9,,upcoming,tv,olympics,Paris 2024,Team USA,Jumping Team Qualifier,Jumping Team
Beach Volleyball,,,"Men's Preliminary Phase, Women's Preliminary Phase",Day 6: NBC Daytime Part 4,Pool Play,2024-08-01T20:05:00Z,2024-08-01T21:05:00Z,2024-07-10T18:10:25Z,A pool play match in beach volleyball. Audio description available.,TRUE,NBC,https://stream.nbcolympics.com/nbc-august-1-daytime-part-4,https://peacocktv.smart.link/z00ffoqel,,upcoming,tv,olympics,Paris 2024,Audio Description,,"Men, Women"
Boxing,,,"Women's 54kg - Quarterfinals, Men's 63.5kg - Quarterfinals, Men's 92kg - Quarterfinals",USA Part 24,Men's Light Quarters & more,2024-08-01T20:45:00Z,2024-08-01T21:30:00Z,2024-07-18T19:03:53Z,"Boxing continues with quarterfinals for women's bantamweight, men's lightweight and men's heavyweight, plus early bouts in two classes (TV premiere).",FALSE,USA,https://stream.nbcolympics.com/usa-network-part-24,https://peacocktv.smart.link/sfndyf5c8,,upcoming,tv,olympics,Paris 2024,,,"Women's 54kg, Men's 63.5kg, Men's 92kg"
"Handball, Water Polo",,,"Women's Preliminary Round, Men's Preliminary Round, Men's Preliminary Round - Group B",Paris Extra 1 Part 23,Encore: Handball & more,2024-08-01T21:00:00Z,2024-08-02T02:30:00Z,2024-06-27T14:28:44Z,"Coverage of group stage games in handball, water polo, field hockey and more (encore coverage).",FALSE,PARIS EXTRA 1,https://www.nbc.com/live?brand=speciality-channel-1&callsign=PARIS1,NA,,upcoming,tv,olympics,Paris 2024,,"Men's Preliminary Round - Group B, Men's Preliminary Round - Group B","Women, Men"
"Judo, Table Tennis, Field Hockey, Badminton",,,"Men -100 kg Elimination Round of 16, Men -100 kg Final, Men -100 kg Contests for Bronze Medals, Women -78 kg Elimination Round of 16, Women -78 kg Contests for Bronze Medals, Women -78 kg Final, Men's Singles Quarterfinals, Women's Singles Quarterfinals, Men's Pool Matches, Men's Pool B, Men's Doubles Quarterfinals",Paris Extra 2 Part 23,Encore: Field Hockey & more,2024-08-01T21:00:00Z,2024-08-02T03:20:00Z,2024-06-27T14:41:27Z,"Coverage of men's group play in field hockey, quarterfinals in table tennis and badminton, finals for the men's 100kg weightclass in judo and more (encore coverage).",FALSE,PARIS EXTRA 2,https://www.nbc.com/live?brand=speciality-channel-2&callsign=PARIS2,NA,,upcoming,tv,olympics,Paris 2024,Medal Events,"Men -100 kg Final, Women -78 kg Final, Men's Pool B","Men -100 kg, Women -78 kg, Men's Singles, Women's Singles, Men, Men's Doubles"
Basketball 3x3,"Canyon Barry, Jimmer Fredette, Kareem Maddox, Dylan Travis, Evaldas Džiaugys, Gintautas Matulis, Aurelijus Pukelis, Šarunas Vingelis","1614763, 1001230, 1905630, 2362558, 1878904, 2304174, 1988576, 1989968","Men's Pool Round, Men's Pool Round",Day 6: NBC Daytime Part 4,Men's Pool Play: LTU vs. USA,2024-08-01T21:05:00Z,2024-08-01T21:30:00Z,2024-07-19T19:46:54Z,The United States men's basketball 3x3 team takes on Lithuania in pool play. Audio description available.,FALSE,NBC,https://stream.nbcolympics.com/nbc-august-1-daytime-part-4,https://peacocktv.smart.link/z00ffoqel,,upcoming,tv,olympics,Paris 2024,"Audio Description, Team USA",,Men
Rowing,,,Women's Four Finals,USA Part 25,"Double Sculls, Four Final",2024-08-01T21:30:00Z,2024-08-01T22:00:00Z,2024-07-18T19:06:07Z,"Coverage of finals in rowing, including races for men's and women's double sculls and fours (encore coverage).",FALSE,USA,https://stream.nbcolympics.com/usa-network-part-24,https://peacocktv.smart.link/sfndyf5c8,,upcoming,tv,olympics,Paris 2024,,,"Men's Double Sculls, Men's Four, Women's Double Sculls, Women's Four"
Water Polo,"Alex Bowen, Luca Cupido, Hannes Daube, Chase Dodd, Ryder Dodd, Ben Hallock, Drew Holland, Johnny Hooper, Max Irving, Alex Obert, Marko Vavic, Adrian Weinberg, Dylan Woodhead, Stylianos Argyropoulos, Ioannis Fountoulis, Konstantinos Genidounias, Nikolaos Gkillas, Konstantinos Kakaris, Efstathios Kalogeropoulos, Dimitrios Nikolaidis, Alexandros Papanastasiou, Nikolaos Spyridon Papanikolaou, Dimitrios Skoumpakis, Panagiotis Tzortzatos, Angelos Vlachopoulos, Emmanouil Zerdevas","1178060, 1205174, 1532323, 2306717, 2356627, 1381880, 1381881, 1655024, 1529439, 1178408, 1532356, 2062691, 1532313, 1212134, 705804, 808266, 2013542, 1532346, 1706335, 1413292, 1413410, 1706578, 1413293, 1381882, 808220, 1217002","Men's Preliminary Round, Men's Preliminary Round - Group A",Day 6: NBC Daytime Part 4,Men's Group: GRE vs. USA,2024-08-01T21:30:00Z,2024-08-01T22:00:00Z,2024-07-19T18:14:32Z,The United States takes on Greece in a men's water polo group play game. Audio description available.,FALSE,NBC,https://stream.nbcolympics.com/nbc-august-1-daytime-part-4,https://peacocktv.smart.link/z00ffoqel,,upcoming,tv,olympics,Paris 2024,"Audio Description, Team USA","Men's Preliminary Round - Group A, Men's Preliminary Round - Group A",Men
Beach Volleyball,"Valentina Gottardi, Marta Menegatti, Eduarda Santos Lisboa, Ana Patricia Silva Ramos","2201620, 696264, 1072405, 1296897","Women's Preliminary Phase, Women's Preliminary - Pool A - Matches",USA Part 24,Women's Pool A: BRA vs. ITA,2024-08-01T22:00:00Z,2024-08-01T23:00:00Z,2024-07-19T17:54:20Z,Women's beach volleyball continues with Brazil (Ana Patricia/Duda) vs. Italy (Gottardi/Menegatti) in a pool play match (TV premiere).,FALSE,USA,https://stream.nbcolympics.com/usa-network-part-24,https://peacocktv.smart.link/sfndyf5c8,,upcoming,tv,olympics,Paris 2024,,Women's Preliminary Phase - Pool A,Women
Beach Volleyball,"Kristen Nuss, Taryn Kloth, Xia Xinyi, Xue Chen","1666417, 2271394, 1224719, 613375","Women's Preliminary Phase, Women's Preliminary - Pool B - Matches",USA Part 24,Women's Pool B: USA vs. China,2024-08-01T23:00:00Z,2024-08-02T00:00:00Z,2024-07-19T15:31:22Z,Women's beach volleyball continues with USA (Nuss/Kloth) vs. China (Xue/X.Y. Xia) in a pool play match (encore coverage).,FALSE,USA,https://stream.nbcolympics.com/usa-network-part-24,https://peacocktv.smart.link/sfndyf5c8,,upcoming,tv,olympics,Paris 2024,Team USA,Women's Preliminary Phase - Pool B,Women
,,,,Best of Paris,Best of Paris,2024-08-02T00:00:00Z,2024-08-02T10:00:00Z,2024-06-18T19:11:11Z,"Sit back and stream the top moments of the 2024 Paris Olympic Games including highlights, interviews and more.",FALSE,NA,https://stream.nbcolympics.com/24-7-top-moments-day-7-part-1,NA,,upcoming,event,olympics,Paris 2024,,,
Handball,,,"Women's Preliminary Round, Women's Preliminary Round Group B",USA Part 24,Women's Group B: ANG vs. FRA,2024-08-02T00:00:00Z,2024-08-02T01:00:00Z,2024-07-19T15:11:48Z,Angola takes on France in a group stage match in the women's handball tournament. ,FALSE,USA,https://stream.nbcolympics.com/usa-network-part-24,https://peacocktv.smart.link/sfndyf5c8,,upcoming,tv,olympics,Paris 2024,,"Women's Preliminary Round Group B, Women's Preliminary Round Group B",Women
Basketball 3x3,,,"Men's Pool Round, Men's Pool Round, Women's Pool Round, Women's Pool Round",USA Part 25,Pool Play,2024-08-02T01:00:00Z,2024-08-02T02:00:00Z,2024-07-19T19:35:40Z,Coverage of basketball 3x3 pool play at the Paris Olympics (TV premiere).,FALSE,USA,https://stream.nbcolympics.com/usa-network-part-25,https://peacocktv.smart.link/j4njk8yc4,,upcoming,tv,olympics,Paris 2024,,,"Men, Women"
"Cycling, Shooting",,,"Men, Quarterfinals, Men, Last Chance Race, Women, Quarterfinals, Women, Last Chance Race, 50m Rifle 3 Positions Men's Final",USA Part 25,"BMX Racing, Shooting",2024-08-02T02:00:00Z,2024-08-02T03:00:00Z,2024-07-18T19:09:17Z,"BMX racing at the Olympics gets underway with quarterfinal heats and the last-chance qualifier for men and women. Plus, coverage of the men's rifle 3 position final in shooting. (TV premiere)",TRUE,USA,https://stream.nbcolympics.com/usa-network-part-25,https://peacocktv.smart.link/j4njk8yc4,,upcoming,tv,olympics,Paris 2024,"Medal Events, Team USA","Men, Quarterfinals Run 1 Heat 1, Men, Quarterfinals Run 1 Heat 2, Men, Quarterfinals Run 1 Heat 3, Men, Quarterfinals Run 2 Heat 1, Men, Quarterfinals Run 2 Heat 2, Men, Quarterfinals Run 2 Heat 3, Men, Quarterfinals Run 3 Heat 1, Men, Quarterfinals Run 3 Heat 2, Men, Quarterfinals Run 3 Heat 3, Men, Last Chance Race, Women, Quarterfinals Run 1 Heat 1, Women, Quarterfinals Run 1 Heat 2, Women, Quarterfinals Run 1 Heat 3, Women, Quarterfinals Run 2 Heat 1, Women, Quarterfinals Run 2 Heat 2, Women, Quarterfinals Run 2 Heat 3, Women, Quarterfinals Run 3 Heat 1, Women, Quarterfinals Run 3 Heat 2, Women, Quarterfinals Run 3 Heat 3, Women, Last Chance Race, 50m Rifle 3 Positions Men's Final","Men, Women, 50m Rifle 3 Positions Men"
"Handball, Basketball, Field Hockey, Volleyball",,,"Women's Preliminary Round, Women's Group Phase, Women's Group Phase - Group B, Women's Pool Matches, Women's Pool A, Women's Preliminary Round",Paris Extra 1 Part 24,Encore: Field Hockey & more,2024-08-02T02:30:00Z,2024-08-02T08:00:00Z,2024-06-27T14:28:49Z,"Coverage of group play games in basketball, field hockey and volleyball, as well as elimination rounds of judo (encore coverage).",FALSE,PARIS EXTRA 1,https://www.nbc.com/live?brand=speciality-channel-1&callsign=PARIS1,NA,,upcoming,tv,olympics,Paris 2024,,"Women's Group Phase - Group B, Women's Pool A","Women, Women, Women, Women"
Water Polo,"Alex Bowen, Luca Cupido, Hannes Daube, Chase Dodd, Ryder Dodd, Ben Hallock, Drew Holland, Johnny Hooper, Max Irving, Alex Obert, Marko Vavic, Adrian Weinberg, Dylan Woodhead, Stylianos Argyropoulos, Ioannis Fountoulis, Konstantinos Genidounias, Nikolaos Gkillas, Konstantinos Kakaris, Efstathios Kalogeropoulos, Dimitrios Nikolaidis, Alexandros Papanastasiou, Nikolaos Spyridon Papanikolaou, Dimitrios Skoumpakis, Panagiotis Tzortzatos, Angelos Vlachopoulos, Emmanouil Zerdevas","1178060, 1205174, 1532323, 2306717, 2356627, 1381880, 1381881, 1655024, 1529439, 1178408, 1532356, 2062691, 1532313, 1212134, 705804, 808266, 2013542, 1532346, 1706335, 1413292, 1413410, 1706578, 1413293, 1381882, 808220, 1217002","Men's Preliminary Round, Men's Preliminary Round - Group A",USA Part 25,Men's Group Play,2024-08-02T03:00:00Z,2024-08-02T04:00:00Z,2024-07-19T18:16:04Z,The United States takes on Greece in a men's water polo group play game (encore coverage).,FALSE,USA,https://stream.nbcolympics.com/usa-network-part-25,https://peacocktv.smart.link/j4njk8yc4,,upcoming,tv,olympics,Paris 2024,Team USA,"Men's Preliminary Round - Group A, Men's Preliminary Round - Group A",Men
